renda,consumo,valor,maquina
308.5,5,1.6,0
101,5,1.8,0
207.5,9.666666667,1.024137931,0
1620.58,3.666666667,5.980909091,1
1215.51,1.666666667,10.8,0
3421.42,8.333333333,10.8,1
832.05,1,18.72,0
383.22,1.333333333,14.76,0
3838.81,3.666666667,5.97,1
1854.46,1,18.49,0
2318.75,2.333333333,7.714285714,0
1145.63,2,10.255,0
1668.03,10,2.02,0
1004.28,1.666666667,9.33,0
450,1.333333333,13.26,0
3901,5,2.798,0
1443.17,2,6.565,0
1546.8,6.666666667,2.8125,0
492.8,2.666666667,3.6,0
3223.25,7.333333333,4.227272727,0
1215.69,3,6.1,0
4389.4,7.666666667,3.104347826,0
1476.89,3.666666667,5.809090909,0
867.35,5.666666667,2.7,1
929.12,9.666666667,3.890689655,0
866.5,1,13.85,0
1392.23,1.333333333,10.3875,0
3908.41,8.666666667,5.552307692,0
1583.86,1.666666667,10.992,0
437.8,4.666666667,5.395714286,0
964.18,4.333333333,3.196153846,0
208.51,1.666666667,9.6,0
507.17,5.666666667,2.987647059,0
980.88,4.666666667,2.967857143,0
355.82,4.333333333,3.196153846,0
2112.25,.3333333333,41.55,0
636,1.333333333,14.67,0
908.05,4.666666667,4.206428571,0
883.41,3.333333333,5.811,0
1449.04,1.333333333,14.67,1
2379.27,3.333333333,5.574,0
676.55,9.333333333,3.7875,0
389.62,1.333333333,14.31,0
981.82,2,9,0
677.42,1.333333333,13.5,0
1343.5,3,6.143333333,0
188.17,3.666666667,6.305454545,0
789.17,5.666666667,5.308235294,0
349.71,.6666666667,21.57,0
993.96,1.666666667,8.568,0
1124.12,2,7.5,0
2775.84,5.666666667,5.576470588,1
630.43,5.666666667,5.696470588,0
1046.53,3,4.666666667,0
1477.1,3.333333333,4.2,0
671.21,3.333333333,3.18,0
279.2,6.666666667,1.8,0
404.1,4.666666667,1.928571429,0
299.63,5,2.8,0
156.57,1,18,0
982.75,4.333333333,6.535384615,0
1080.8,1.666666667,11.616,1
918.86,1.333333333,13.8825,0
858.95,1.666666667,10.8,0
1028.29,3.666666667,6.305454545,0
746.46,3.666666667,6.305454545,0
898.78,1.666666667,11.04,1
1083.95,1.666666667,11.304,0
733.52,1,18,0
479.28,2,5.5,0
521.48,2,4,0
335.03,2.333333333,5.571428571,0
239.95,6,3.14,0
622,4,3.5325,0
475.08,6,3.156666667,0
501.03,4,4.59,0
630,9.333333333,3.7875,0
2380.81,8.666666667,6.679615385,0
279.07,7,3.325714286,0
419,1,14.13,0
475.83,1.666666667,8.31,0
246.57,2.333333333,5.682857143,0
771.41,10.66666667,4.0425,0
599.86,1.666666667,4.68,0
494.03,2.333333333,3.342857143,0
1453.32,2,3.9,0
796.93,1.666666667,4.68,0
294.65,10,1.2,0
483,5.666666667,2.117647059,0
198,3.333333333,2.97,1
902.1,1.333333333,14.67,0
1100.64,2.666666667,7.3125,0
1088.82,1.666666667,12.51,0
1291.09,1.333333333,7.32,0
638.45,1.333333333,14.67,0
915.68,1.333333333,14.67,0
564.26,5.666666667,8.230588235,0
553.1,2.333333333,8.177142857,0
599.2,8,2.46875,0
1261.98,5,3.816,0
753.38,10,1.965,0
585.78,9,2.12,0
106.32,.3333333333,47.7,0
1096.72,4.333333333,3.669230769,0
559.45,5,3.244,0
843.63,9.666666667,4.205172414,0
513.39,5,3.244,0
3881.49,1,16.22,1
1992.63,5,3.244,0
1583.28,1.666666667,9.732,0
4730.8,6,3.493333333,0
291.47,4.333333333,3.743076923,0
603.86,5,3.244,0
322.1,4.666666667,7.667142857,0
854.7,4,6.995,0
1257.7,9.666666667,10.46689655,0
772.64,3.333333333,5.811,0
142.2,1.666666667,11.598,0
1091.27,1.666666667,11.448,0
1431.19,2.666666667,7.26375,0
652.92,1.333333333,11.2275,0
1660.33,3.333333333,7.038,0
180.15,4.333333333,5.870769231,0
449.08,7.333333333,4.336363636,0
600.71,3,4.636666667,0
424,2.666666667,5.1675,0
755.07,3.333333333,2.904,0
185.22,3,3.526666667,0
545.7,3,2.826666667,0
564.56,3,3.463333333,0
1872.3,12.66666667,2.677894737,0
228.68,9.666666667,2.960689655,0
534.98,10.66666667,.9103125,0
763.08,3,3.526666667,1
605.3,2.666666667,3.5775,0
701.5,4.333333333,3.913846154,0
444,4.333333333,2.935384615,0
1421.53,6.666666667,3.339,0
873.17,4.333333333,3.939230769,0
517,4.333333333,2.935384615,0
517.35,5.666666667,8.230588235,0
602.74,4.333333333,3.537692308,0
531.34,4.333333333,2.935384615,0
458,3,4.12,0
306.24,3.666666667,3.370909091,0
68.34,4.333333333,2.852307692,0
548.15,2,6.18,0
350.93,8,2.385,0
965.57,4,4.77,0
665.52,9,6.36,0
932,7,2.79,0
415,7,2.764285714,0
1152.05,9,2.12,0
931.74,8,2.515,0
1911.75,10,3.002,0
534.5,8,2.3625,0
650.94,10,1.908,0
388.04,4,1.515,0
489.35,5,1.06,1
593.05,10,.838,0
1006.25,15,.844,0
639.45,7,3.714285714,0
812.43,7,3.275714286,1
438.19,2.666666667,3.97875,0
342.75,6.666666667,1.59,0
511.1,7,1.498571429,0
316.44,5,1.942,0
189.7,6.333333333,1.301052632,0
439.68,7,1.618571429,0
258.69,6.666666667,4.242,0
835.61,5.333333333,2.58375,0
577.01,4.333333333,3.18,0
257.4,3.333333333,4.218,0
612.47,13.33333333,2.385,0
496.6,8.333333333,3.4344,0
291.2,3.666666667,3.834545455,0
615.25,4.333333333,3.18,0
2614.63,5,2.756,1
1004.63,6.666666667,2.067,0
2865.69,2,8.325,0
50,3.666666667,4.450909091,0
329.18,5.666666667,2.88,0
3297.88,6.666666667,6.36,0
1093.43,10,1.6,0
1034.1,3.333333333,4.8,0
1419.43,3.333333333,4.8,0
644,3.666666667,4.363636364,0
714.32,6,5,0
7105.9,4.666666667,5.691428571,0
1371.92,5,3.6,0
950.6,3.666666667,4.5,0
716.05,1.666666667,11.22,0
702.23,2,9.395,0
509.5,1,9,0
969.35,3,6.083333333,0
643.01,3,3.46,0
247.2,1.666666667,10.8,0
595.45,2,9,0
6582.55,17.33333333,5.4,0
2026.97,2.333333333,7.714285714,1
517.6,2,9.2,0
1784.45,1.666666667,12.51,0
754.6,2.666666667,6.91875,0
708,1.666666667,10.8,0
662.1,4,2.525,0
819.96,6.333333333,2.093684211,0
1834.17,6.666666667,2.505,1
616.12,4.666666667,1.928571429,0
349.17,11.66666667,.8571428571,0
1083.39,10,2.4,1
869.5,1.666666667,8.88,0
655,2,9,0
472.03,1.666666667,4.8,0
266.9,3.333333333,11.4,0
1043.06,3,6.583333333,0
961.52,2,6.5,0
5301.88,2.333333333,3.342857143,1
757.39,2,3.9,0
830.78,2,3.9,0
517.4,.6666666667,5.25,0
573.18,2,7.25,0
1035.5,1.666666667,8.34,0
248.7,1.666666667,7.8,0
1641.05,2.666666667,4.875,0
374.4,1.333333333,10.425,0
551.23,2.333333333,5.957142857,0
570.75,2.333333333,5.957142857,0
918.53,3.333333333,4.254,0
216.9,4,2,1
470,10,1.4,0
445.5,10,1.3,0
1304.7,1.666666667,11.952,1
1103.04,3.333333333,6.36,1
1046.48,2.333333333,8.177142857,0
12420.45,4,9.54,1
2490.21,2.333333333,8.177142857,1
12892.96,1.666666667,11.448,1
1383.86,7.666666667,9.370434783,0
1217,2.666666667,7.38375,1
1006.09,2.666666667,7.155,0
8536.24,2.333333333,8.177142857,1
1707.39,4,6.5925,0
1867.49,.6666666667,28.62,1
551.88,3.666666667,6.199090909,0
633,2.666666667,7.29375,0
1556.68,3,6.57,0
264.04,3.333333333,5.724,0
355.39,2.666666667,7.155,0
613.82,4.666666667,7.215,0
595.97,2.666666667,3.5775,0
1089.94,3.333333333,6.009,0
318.43,4.333333333,6.927692308,0
810.58,.6666666667,28.62,0
6201,5.666666667,8.07,0
415,2.333333333,13.74428571,0
609.35,5,7.678,0
1204,1.333333333,14.94,0
601.57,1,19.08,0
1271.06,1.666666667,11.7,0
2608.26,4,6.5925,1
569.5,3,6.523333333,0
213.56,2.333333333,8.177142857,0
6159.57,2.666666667,7.155,0
684.25,1,19.08,0
512.86,1.666666667,11.448,0
812.72,12,3.18,0
2849.83,2.666666667,7.3575,0
1438.55,5.333333333,9.1425,0
1816.02,2.333333333,8.507142857,0
1696.93,5,7.93,0
1038.4,4.333333333,7.827692308,0
3360.01,2.666666667,7.3125,0
709,5.333333333,3.5775,0
2271.29,4,6.875,0
392.46,1,19.08,0
1560.99,1,19.08,0
498.28,4.333333333,4.403076923,0
6714.83,4,7.155,0
1247.77,3.333333333,6.129,0
1425.46,2.666666667,7.155,0
706.23,3.333333333,22.26,0
764.59,1.666666667,11.832,0
1256.51,4.333333333,6.927692308,0
163.54,3.666666667,5.781818182,0
2185.73,2.333333333,8.451428571,0
233,3,7.106666667,0
531.28,.6666666667,29.205,0
463.88,1.333333333,7.155,0
1371.15,2.333333333,8.618571429,0
821.67,2.333333333,8.177142857,0
1734.5,1.333333333,14.31,0
912.82,3.666666667,6.700909091,0
4797.09,4,4.77,1
779.25,2.666666667,7.90125,0
319.16,4,6.5925,1
4556.97,10,22.26,0
3250.42,2.333333333,8.357142857,1
643.85,3.333333333,5.724,0
1436.13,2.333333333,8.177142857,0
1118.83,1.666666667,11.448,0
166,2.666666667,7.54125,0
273.82,5.666666667,16.36058824,0
8358.42,5.333333333,7.785,0
983,1.333333333,14.8425,0
530.97,1.666666667,11.448,0
1015.13,2.666666667,7.3575,0
173.5,3.333333333,6.081,0
2921.25,4.333333333,6.927692308,1
1464.15,3.333333333,5.871,0
1560.4,1.333333333,14.67,0
412.72,2.666666667,5.565,0
1115.03,3,6.36,0
2769.97,3,6.36,0
1452.3,3.666666667,6.357272727,0
4277.42,3,6.36,0
1123,3,6.36,0
666.06,2.666666667,7.35375,0
5298.47,2.333333333,8.177142857,0
843.48,3.666666667,5.203636364,0
667.48,3,6.713333333,0
926.49,2.666666667,5.9625,0
262.5,3.666666667,5.203636364,0
642.26,2.333333333,8.318571429,0
203.73,2,9.54,0
318.52,1.333333333,15.705,0
1004.08,1.333333333,14.6475,0
596.52,4,6.8075,0
592.29,1,19.5,0
649.37,2.666666667,10.5225,0
1308,2.333333333,8.712857143,0
931,2.333333333,8.301428571,0
302.12,1.333333333,14.4675,0
408.71,1.333333333,14.31,0
312.6,1.666666667,9.996,0
521.04,1,19.6,0
1114.19,1.333333333,14.67,0
574.44,.3333333333,27.84,0
209.1,1,16.26,0
2063,1.333333333,15.78,0
579.22,1.666666667,9.516,0
1341.63,2,9.795,0
876.07,1.666666667,11.448,0
1826.8,3.333333333,6.078,0
1790,1.666666667,11.724,0
2443.88,3,6.536666667,1
901.35,6.333333333,9.071052632,0
2792.18,4.666666667,7.322142857,1
868.74,5.333333333,7.785,0
2086.24,3.333333333,6.009,0
2597.07,3.666666667,5.203636364,0
1636.63,2.666666667,7.155,0
1149,.6666666667,29.775,0
991.31,3,6.636666667,0
1008.7,3.333333333,6.081,0
4230,2.666666667,7.425,0
4621.25,3,6.483333333,1
640.12,4,5.47,0
1467.97,1.666666667,11.778,0
522.4,4,7.5875,0
624.28,1.666666667,11.784,0
1354.89,2,9.8,0
856,3.333333333,6.159,0
663,2.666666667,5.85,0
423.3,1.333333333,14.82,0
1597.28,1,19.5,0
1528.94,4.333333333,3.957692308,0
957.73,4.333333333,4.523076923,0
307.68,5,4.284,0
623.86,6.666666667,4.293,0
492.75,6,3.356666667,0
5086.25,9,5.3,0
861.57,10,1.908,0
1504.87,12.66666667,3.347368421,0
415,10,1.854,0
484.32,11.66666667,2.560285714,0
926.59,6.666666667,2.781,0
547.13,10,2.575,0
2276.35,4.333333333,6.590769231,0
1470.65,4.333333333,6.826153846,0
2235.18,10,1.836,0
602.12,1.333333333,13.5,0
460.42,3,6,0
804.55,1.666666667,10.8,0
1502.9,3,6,0
1158.4,1.666666667,11.184,0
4553.61,2.666666667,6.75,0
810.76,3,7.39,0
3103.33,2.666666667,6.8175,0
1648.78,2.333333333,7.714285714,0
604.52,3,6,0
1033.28,3,6,0
1160.03,3,6.226666667,0
1789.39,4.666666667,7.026428571,0
1885.82,3,6,0
1631.62,3,6,0
1376.31,3,6,0
1255.43,1.333333333,6.75,0
950.28,1.666666667,10.8,0
1063.14,3,6.333333333,0
652.92,3.333333333,5.4,0
1557.74,2.666666667,6.825,0
106.83,3,6,0
1166.16,1.666666667,11.4,0
816.32,1.666666667,10.8,0
545.3,3,6.006666667,0
997.8,2.666666667,6.75,0
460.5,1.666666667,11.724,0
597.55,2,9.41,1
997.95,1.666666667,11.07,0
960.28,2.333333333,7.714285714,0
625.8,5,13.2,0
154.06,3,6.21,0
1063.95,1,18,1
777.45,1.333333333,14.04,0
1205.47,1.333333333,13.635,0
2502.84,3.333333333,11.493,0
1067.67,2,9,1
1661.11,3.666666667,5.454545455,1
1153.95,2.666666667,6.75,0
531.51,1,18,0
1661.55,3,6,1
704.57,3.333333333,5.4,0
1755.13,4,6.3475,0
1515.24,1.333333333,13.725,0
609.49,2.666666667,6.75,0
712.73,4,5.5,0
662.06,2.333333333,7.714285714,0
317.18,.6666666667,27,0
657.14,3,6,0
280.87,3,6.273333333,0
478.42,3,6.14,0
1023.28,3,6.163333333,0
454.1,2,9,0
571.54,5,6.5,0
679.04,2.666666667,6.75,0
618,3.333333333,5.4,0
913.43,5.333333333,8.026875,0
680.01,2,9.505,0
1107.37,4.333333333,6.805384615,0
3661.29,4.333333333,6.634615385,0
236.99,2.333333333,7.984285714,0
338.88,2.666666667,7.30125,0
580.04,1,18.49,0
612.56,4,6.535,0
1980.87,7.666666667,8.839565217,0
589.8,3.666666667,6.021818182,0
324.6,4.333333333,6.789230769,0
472,2.333333333,7.714285714,0
2386.31,2.666666667,6.75,0
914.71,2.666666667,6.76875,0
416,2,9,0
2007.88,2.666666667,7.2,0
3157.31,.6666666667,27,0
1250.53,4.666666667,7.022142857,0
871.17,2.666666667,6.75,0
1878.64,2.666666667,7.03125,0
994.12,3,6.5,0
424.88,3,6,0
810.28,3,6.213333333,0
256.5,2.666666667,6.75,0
796.28,1.666666667,11.676,0
604.88,4,6.5,0
382.56,3.333333333,6,0
853.94,3,6.28,0
1581.62,3,6,0
588.75,.3333333333,57.66,1
449.63,2,4.765,0
1502.94,3,6.576666667,0
1773,2,9.6,0
967.73,3,6.666666667,0
1049.83,5.333333333,8.263125,0
334.83,1.333333333,13.5,0
778.29,2.666666667,6.75,0
544.83,1.666666667,10.8,0
337.52,3.666666667,5.863636364,0
1036.33,2.666666667,6.9375,0
635.18,3,6.6,0
907.56,3,6.333333333,1
3303.99,2.666666667,6.75,1
521.53,1.333333333,14.8275,0
993.61,.6666666667,13.5,0
873.43,2,9.365,0
198.76,1.666666667,10.8,0
2026.4,2,11,0
969.55,1.333333333,14.475,0
220.61,2,9.6,0
906.09,26.33333333,1.179873418,0
2366.08,2,9.6,0
531.43,2,9.605,0
219.92,2,11.085,0
4996.49,6.666666667,9,0
1363.23,2.666666667,6.75,0
3064.5,6,5.833333333,0
2164.2,1.333333333,14.325,0
642.53,1.666666667,10.8,0
631,2,9.5,0
4655.9,2.666666667,7.11,0
850.75,3.333333333,5.4,0
938.38,2.333333333,7.714285714,0
1967.12,3.333333333,5.4,0
544.95,4,4.5,0
654.38,1.333333333,14.5125,0
511.5,2,9.885,0
1752.52,2,10.195,0
1832.3,3.333333333,5.724,0
457.7,2.666666667,7.155,0
2686.64,2.666666667,7.38375,1
431.8,2.333333333,8.177142857,0
1444.52,1,20.2,0
3694.45,4.666666667,7.326428571,0
41.59,1.666666667,11.448,0
306.55,4.666666667,11.59928571,0
2284.32,2.333333333,8.344285714,1
3940.33,8.333333333,9.8196,0
732.38,1.666666667,12.102,0
612.58,2.666666667,16.1775,0
434.54,2.333333333,8.571428571,0
793.73,.3333333333,162.12,0
541.18,2.666666667,7.3275,0
1121.33,4.333333333,12.41769231,0
300,1.666666667,11.808,0
509.83,1.666666667,25.314,0
883.57,1.666666667,11.718,0
1144.5,.3333333333,81.24,0
808,.3333333333,57.24,0
481.86,.3333333333,40.29,0
654.2,.3333333333,60.72,0
506.19,.3333333333,150.9,0
608,.3333333333,69.96,0
296.26,.3333333333,58.98,0
398.24,.3333333333,62.88,0
1950.15,.3333333333,136.74,0
535.56,.3333333333,57.24,0
1508.73,.3333333333,63.6,0
7612,.3333333333,95.4,0
415,.3333333333,57.24,0
798,.3333333333,57.24,0
541.75,.3333333333,58.59,0
2649.45,.3333333333,57.24,0
666.65,.3333333333,57.24,0
1187.68,.3333333333,59.79,0
1230.26,.3333333333,133.56,0
1303,.3333333333,57.24,0
1243,.3333333333,57.24,0
881.88,.3333333333,60.21,0
1110.39,1.333333333,14.31,0
691.33,3,6.36,0
8124.46,2.666666667,7.45875,0
1376.96,1,19.94,0
1623.54,2.333333333,8.177142857,0
10734.03,268.3333333,.0690931677,0
944.36,3,6.18,0
949.75,2,9.54,0
660.4,2.666666667,5.1675,0
740.44,3.333333333,6.894,0
852.98,2.666666667,8.4675,0
1115.55,.3333333333,57.24,0
690.24,.3333333333,50.88,0
1136.64,1,19.08,0
788.2,1,19.08,0
1256.24,.3333333333,57.24,0
465,.3333333333,56.7,0
711.22,1,18,0
1260.86,1,18,0
9985.2,.3333333333,57.24,0
413,1,18.54,0
925.2,.3333333333,57.24,0
683.44,.3333333333,44.52,0
2442.9,.3333333333,82.68,0
741.04,1,19.08,0
560.6,1,19.08,0
759.5,1,18.36,0
1525.7,.3333333333,57.24,0
825,.3333333333,57.24,0
1029.45,.3333333333,28.62,0
2959,.3333333333,63.6,0
1689.9,.3333333333,57.24,0
846,1,19.08,0
832.42,2.333333333,8.052857143,0
731.16,3.333333333,5.508,0
1513.66,2,9.375,1
636.83,2.333333333,8.031428571,0
2232.84,3.666666667,6.27,0
202,2.666666667,3.375,0
638.76,3.333333333,5.4,0
3066.37,2,9.09,0
666.07,1,6.06,1
652.5,4,6.06,1
1520.92,2,9.25,1
2417.2,4,6.335,1
291.92,6.666666667,2.7,1
6053.32,3.333333333,5.4,0
1150.5,1.333333333,13.5,0
588.89,4.666666667,6.805714286,0
847,1.666666667,11.076,0
874.6,.3333333333,54,0
291.2,1,18,0
881.5,1,18,0
495,1,18,0
1140,.3333333333,54,0
1140,4,4.5,0
300,1,12,0
611,.3333333333,54,0
660,1.333333333,13.5,0
2186.83,4,4.5,0
495,3.333333333,5.4,0
1250.28,4,4.75,0
3640.81,.6666666667,27,0
1000.55,1,18,0
702,1,18,0
790.5,2.666666667,3.375,0
1188.68,3.333333333,5.4,0
981.78,3.333333333,5.4,0
1726.78,3.333333333,5.4,0
1092.01,2.333333333,8.237142857,0
444.13,2.333333333,8.485714286,0
838.5,1,18,0
845.03,1,18,0
609.8,1,18,0
1248,1,23,0
693.7,1,18,0
1102.46,1,19,0
1044.5,1,22,0
520.65,.3333333333,54,0
394.2,1,18,0
799.43,1,18,0
678,1,19.6,0
624,1,12,0
536.1,1,12,0
464.7,1,12,0
565.2,1,13,0
779.63,1,18,0
734.1,1,18,0
558.58,1,12,0
415,1,18,0
720,1,18,0
798,1,18,0
414,1,12,0
709.9,1,16,0
598.8,1,18,0
921.27,1,19,0
1492.5,.3333333333,57,0
879.25,1.666666667,11.4,0
1217.7,4,3.75,0
623.81,1.666666667,11.4,0
1329.26,1.666666667,11.4,0
2040.25,4,3.75,0
731.28,4,3.75,0
314.75,20,.954,0
662.7,1.666666667,11.4,0
204.89,1.666666667,11.4,0
660.58,4,3.75,0
786.68,4,3.75,0
1074,1.666666667,11.4,0
556.86,1.666666667,11.4,0
1508.64,4,3.75,0
1038.92,4,3.75,0
599.3,4,3.75,0
473.37,1.666666667,11.4,0
283.65,4,4.5,0
792.11,4,4.5,0
1071.57,20,.954,0
1225.13,4,3.75,0
2409.64,1.666666667,10.8,0
540.18,1.666666667,10.8,0
504.17,1.666666667,11.4,0
1640.67,1.666666667,10.8,0
755.58,1.666666667,11.4,0
942.98,1.666666667,11.4,0
655.02,1.666666667,11.4,0
528.49,1.666666667,11.4,0
1193,3.333333333,3.672,0
1294.86,4.333333333,2.824615385,0
707.2,6.666666667,3.636,0
559.6,3.333333333,7.2,0
696.3,4,3,0
922.87,4,3,0
357.62,4,3,0
449.93,4,3,0
550.93,5,3.8,0
315,4,3.75,0
533.68,3.333333333,4.8,0
415,3.666666667,4.636363636,0
555.25,4,3.75,0
364.7,3.666666667,4.090909091,0
443.28,3.333333333,4.5,0
748.5,3.333333333,4.5,0
1188.61,3.333333333,4.5,0
584.67,10,1.7,0
183.75,5.666666667,1.588235294,0
538.28,4.333333333,1.846153846,0
681.44,1.666666667,10.8,0
769.15,1.666666667,11.4,0
512.26,1.666666667,10.8,0
365.82,1.666666667,10.8,0
3136,1.666666667,10.8,0
577.5,3,6.72,0
835.01,1.666666667,10.8,0
1409.53,1.666666667,11.4,0
601.26,4,3.75,0
978.55,1.666666667,11.4,0
667.72,1.666666667,11.4,0
534.98,1.666666667,10.8,0
508.48,1.666666667,10.8,0
396.31,1.666666667,11.4,0
624.18,20,.954,0
435.37,1.666666667,11.4,0
5325.11,1.666666667,10.8,0
1647.59,4,3.75,0
829.79,3,6.72,1
533,2,9.54,0
609.62,2,4.33,0
483.44,5,4.488,0
238.27,3,6,0
935.28,1.666666667,11.184,0
492.63,1.666666667,11.088,0
925.28,1.666666667,10.8,0
208,3.333333333,5.4,0
298.24,1.666666667,10.8,0
518.25,4.666666667,7.2,0
120.78,1.666666667,11.4,0
1183.36,1.666666667,5.4,0
303.03,1.666666667,11.4,0
777.11,1.666666667,11.4,0
812.16,20,.954,0
985.5,.6666666667,30.69,0
212.2,1.666666667,10.8,0
1083.81,1,45.04,0
677.39,1.666666667,5.724,0
661.99,1.333333333,14.31,0
1402.8,1.333333333,14.6475,0
983.21,2.666666667,7.3575,0
1189.72,2.333333333,8.177142857,0
1243.02,2.666666667,6.36,0
144.84,2.666666667,7.82625,0
611.6,.3333333333,58.68,0
973.86,3.333333333,5.01,0
802,4,9.275,0
924.56,3.333333333,4.773,0
1431,3.333333333,4.773,0
2730.02,3.333333333,4.773,0
2354.54,7,8.161428571,0
1328.4,3.333333333,5.085,0
2924.33,3.333333333,4.77,1
1419.18,10,11.577,0
2840.04,3.333333333,4.791,0
1150.79,5.666666667,5.985882353,0
3448.51,23,1.480434783,0
1019.67,9.666666667,3.070344828,0
1634.33,4.666666667,12.18,0
670.72,3.333333333,3.816,0
3336.76,3.333333333,9.483,0
846.55,11.33333333,1.409117647,0
152.71,3.333333333,4.782,0
518.1,5.333333333,4.794375,0
1219.92,4.666666667,5.794285714,0
1198.4,4.333333333,6.341538462,0
1437.21,3.333333333,4.791,0
3726,3.333333333,4.791,1
1793.69,6.666666667,4.929,1
2118.51,4,6.06,0
1180.66,32.66666667,.7567346939,1
1115.26,3.333333333,9.972,1
1251.16,3.666666667,5.331818182,1
651.32,3.333333333,4.899,1
1987.94,10.66666667,11.20875,0
2464.09,3.333333333,4.791,0
1358.55,13.33333333,5.16225,0
512.94,3.333333333,4.887,0
1166.09,3.333333333,5.01,0
1041.64,3.333333333,4.791,0
3193.92,8.333333333,4.7868,1
1536.09,6.666666667,4.7925,0
1006.44,3.333333333,4.791,0
743.73,3.333333333,4.77,0
547.87,3.333333333,4.77,0
6185.65,4.333333333,6.286153846,1
2761.7,3.333333333,4.791,0
1731.67,3.333333333,4.791,0
2143.83,27.33333333,.8506097561,0
2335.06,3.333333333,4.926,1
5754.73,3.333333333,5.01,1
1279.29,3.333333333,4.791,0
1816.57,4,6.36,0
252.33,3.333333333,4.77,0
2186.97,6.666666667,4.794,0
1532.81,2,7.95,0
522.37,3.333333333,4.791,0
1073.5,3.333333333,4.791,0
784.49,4,10.4025,1
758.95,3.333333333,4.77,0
913,5,4.664,1
584.06,3.333333333,4.77,1
944.2,3.333333333,4.77,0
1782.68,3.333333333,4.77,0
535,3.333333333,4.77,0
579.27,3.333333333,4.791,0
711.9,3.333333333,4.59,0
416,3.333333333,4.962,0
374,3.333333333,3.78,0
5744.4,11.33333333,7.231764706,0
1110.5,10.33333333,7.287096774,1
2738.2,3.333333333,5.166,1
1538.21,6,6.183333333,0
2171.63,3.333333333,17.763,0
1127.02,2,14.31,0
2259.77,4,7.95,0
1341.45,2.666666667,11.46,0
862.03,4.333333333,9.867692308,1
609.77,5.333333333,4.794375,0
1124.93,3.333333333,4.77,0
561.28,3.333333333,4.77,0
1000.7,3.333333333,4.746,0
991.22,3.333333333,4.725,0
3021.1,4,6.065,0
483.59,3.333333333,4.791,0
2293.89,4,5.78,1
2460.35,3.333333333,4.791,1
1527.44,3.333333333,5.427,0
968.24,8,8.92125,0
843.06,3.333333333,3.78,0
1186.67,3.333333333,4.77,0
393.36,3.333333333,4.77,0
1232.2,3.333333333,4.77,0
1066.17,3.333333333,4.791,0
428,3.333333333,4.962,0
506.28,3,5.3,1
9047.44,4.666666667,4.088571429,0
1850.43,3.333333333,5.085,0
820.25,3.333333333,8.904,0
1035.77,3.333333333,4.746,0
1281.42,3.333333333,3.78,0
232.75,4.333333333,6.304615385,0
862.94,4.666666667,13.55571429,1
4304.27,3.333333333,5.085,0
1235.45,3.333333333,5.166,0
2595.72,.3333333333,38.91,0
2381.87,4,6.0325,0
3050.93,6,3.758333333,1
8957.11,12,6.166666667,1
1038.64,2.666666667,5.82,0
5939.59,1.333333333,11.3025,1
1385.65,5,8.094,1
538,3.333333333,4.821,0
526.83,3.333333333,4.5,0
946.58,3.333333333,4.041,0
584.32,3.333333333,4.521,0
471.99,3.333333333,5.268,0
977.2,3.333333333,4.521,0
3333.33,6,5.046666667,0
3705.79,2.666666667,5.625,0
2796.48,10,4.5,1
1221.83,3,5.513333333,1
3000.86,6,13.84166667,0
2086.84,4.666666667,11.12142857,1
1407.51,3.333333333,4.566,0
626.51,3.333333333,4.566,0
1860.83,3.333333333,4.521,1
1855.98,3.333333333,4.5,0
829.45,4.333333333,6.729230769,0
4022.26,6,7.005,0
1498.63,3.666666667,5.124545455,0
2346.2,2.666666667,10.7325,1
968.96,3,5.19,0
1674.82,5.666666667,6.411176471,0
1502.69,3.333333333,4.623,0
1136.42,3.333333333,4.8,0
1237.83,3,5.513333333,1
659.56,3.333333333,4.962,0
1002.68,3.333333333,5.085,0
666.88,3.333333333,4.521,0
1168.64,3.333333333,8.577,0
2448.34,3.333333333,4.521,0
1439.5,3.333333333,4.521,0
684.77,3.333333333,4.521,0
568.7,4.333333333,6.304615385,0
521.28,3.333333333,4.833,0
1770.13,5.333333333,3.4125,1
1501.6,6.666666667,6.9465,0
2242.52,3.333333333,7.125,0
1761.79,3.333333333,5.085,1
3969.63,3.333333333,8.931,1
1510.58,6,7.005,0
2130.61,5,11.85,1
2926.1,5,6.108,1
1884.34,3,5.71,0
706.83,3.333333333,5.079,0
1378.92,5.666666667,4.411764706,0
1683,4.333333333,4.580769231,1
440.43,6,5.166666667,0
1006.17,3.333333333,4.821,0
1775.07,3.333333333,5.085,0
2391.29,4.333333333,6.378461538,0
1917.33,4.333333333,5.185384615,1
1067.47,5.333333333,4.794375,1
1213.97,3.333333333,4.5,0
1344.2,3.333333333,4.521,0
2080.85,3.333333333,4.974,1
355.35,3.666666667,3.283636364,0
822.84,3.333333333,9.6,0
1059.29,3.333333333,4.962,1
1375.3,3.333333333,4.5,1
517,3.333333333,4.962,0
934.36,3.333333333,5.034,0
